"Ident_8","Kmp_Rsys",Rijstrook,"X_coord_EPSG_31370","Y_coord_EPSG_31370","beschrijvende_id","breedtegraad_EPSG_4326","lengtegraad_EPSG_4326","lve_nr","unieke_id","volledige_naam"
R0020002,"89.554",R10,"148547.6233","223052.3457",H208L10,"51.31728868","4.347927374","129.0",1049,"knooppunt Antwerpen-Haven + complex Stab"
R0020001,"89.557",R11,"148548.7659","223037.1549",H206L20,"51.31715215","4.347943821","129.0",1048,"knooppunt Antwerpen-Haven + complex Stab"
A0130001,"5.726",R10,"160857.7909","211360.7649",H192L10,"51.21210077","4.524138627","374.0",2379,"E313 Spitsstrook kmpt. 5.750"
R0020001,"89.557",R10,"148548.7659","223037.1549",H206L10,"51.31715215","4.347943821","129.0",1047,"knooppunt Antwerpen-Haven + complex Stab"
A0130001,"5.726",S09,"160857.7909","211360.7649",H192L00,"51.21210077","4.524138627","374.0",2378,"E313 Spitsstrook kmpt. 5.750"
R0022231,"0.815",R11,"148551.6575","223016.0861",H205L20,"51.31696279","4.347985377","129.0",1046,"knooppunt Antwerpen-Haven + complex Stab"
A0130001,"4.937",R12,"160076.7315","211326.0363",H192L30,"51.21180284","4.512960263","373.0",2377,"E313 Spitsstrook kmpt. 4.495"
R0022231,"0.815",R10,"148551.6575","223016.0861",H205L10,"51.31696279","4.347985377","129.0",1045,"knooppunt Antwerpen-Haven + complex Stab"
A0130001,"4.937",R11,"160076.7315","211326.0363",H192L20,"51.21180284","4.512960263","373.0",2376,"E313 Spitsstrook kmpt. 4.495"
R0000002,"23.804",R11,"157416.7199","167211.6409",H191L20,"50.81529762","4.473993773","131.0",1066,"complex Tervuren - 4-armen (1) (zuidzijd"
A0139402,"7.845",R10,"162901.3245","210890.1623",S108L10,"51.20782859","4.553365889","377.0",2397,"E313 Spitsstrook kmpt. 8.375"
R0000002,"23.804",R10,"157416.7199","167211.6409",H191L10,"50.81529762","4.473993773","131.0",1065,"complex Tervuren - 4-armen (1) (zuidzijd"
A0139411,"7.86",R10,"162891.2143","210842.8165",S105L10,"51.20740325","4.55321953","377.0",2396,"E313 Spitsstrook kmpt. 8.375"
R0000001,"23.808",R11,"157432.0859","167217.7027",H192L20,"50.81535192","4.474211937","131.0",1064,"complex Tervuren - 4-armen (1) (zuidzijd"
A0130001,"8.139",R12,"163158.1443","210745.5147",H192L40,"51.20652262","4.557035514","377.0",2395,"E313 Spitsstrook kmpt. 8.375"
R0000001,"23.808",R10,"157432.0859","167217.7027",H192L10,"50.81535192","4.474211937","131.0",1063,"complex Tervuren - 4-armen (1) (zuidzijd"
A0130001,"8.139",R11,"163158.1443","210745.5147",H192L30,"51.20652262","4.557035514","377.0",2394,"E313 Spitsstrook kmpt. 8.375"
R0001651,"0.254",R10,"157784.7563","168363.7137",H206L10,"50.82564942","4.479240624","130.0",1062,"complex Tervuren - 4-armen (1) (noordzij"
A0130001,"8.139",R10,"163158.1443","210745.5147",H192L20,"51.20652262","4.557035514","377.0",2393,"E313 Spitsstrook kmpt. 8.375"
R0000001,"25.02",R11,"157775.2717","168364.5577",H292L20,"50.82565714","4.479106028","130.0",1061,"complex Tervuren - 4-armen (1) (noordzij"
A0130001,"8.139",S09,"163158.1443","210745.5147",H192L10,"51.20652262","4.557035514","377.0",2392,"E313 Spitsstrook kmpt. 8.375"
R0000001,"25.02",R10,"157775.2717","168364.5577",H292L10,"50.82565714","4.479106028","130.0",1060,"complex Tervuren - 4-armen (1) (noordzij"
A0130001,"8.139",R08,"163158.1443","210745.5147",H192L00,"51.20652262","4.557035514","377.0",2391,"E313 Spitsstrook kmpt. 8.375"
A0139411,"7.222",R10,"162295.6171","211071.3039",H108L10,"51.20947003","4.544704847","376.0",2390,"E313 Spitsstrook kmpt. 7.410"
R0001621,"0.064",R11,"157753.2395","168341.9041",H207L20,"50.82545379","4.478792845","130.0",1059,"complex Tervuren - 4-armen (1) (noordzij"
R0001621,"0.064",R10,"157753.2395","168341.9041",H207L10,"50.82545379","4.478792845","130.0",1058,"complex Tervuren - 4-armen (1) (noordzij"
A0130001,"7.304",R12,"162388.7839","211070.6609",H192L30,"51.20946225","4.546038017","376.0",2389,"E313 Spitsstrook kmpt. 7.410"
R0000002,"25.061",R11,"157769.7017","168402.0845",H291L20,"50.82599456","4.479027768","130.0",1057,"complex Tervuren - 4-armen (1) (noordzij"
A0130001,"7.304",R11,"162388.7839","211070.6609",H192L20,"51.20946225","4.546038017","376.0",2388,"E313 Spitsstrook kmpt. 7.410"
R0000002,"25.061",R10,"157769.7017","168402.0845",H291L10,"50.82599456","4.479027768","130.0",1056,"complex Tervuren - 4-armen (1) (noordzij"
A0130001,"7.304",R10,"162388.7839","211070.6609",H192L10,"51.20946225","4.546038017","376.0",2387,"E313 Spitsstrook kmpt. 7.410"
A0170002,"36.799",R11,"66031.9455","176664.4705",H291L20,"50.89426153","3.175202833","447.0",4100,"Parking Oekene"
A0170002,"36.799",R12,"66031.9455","176664.4705",H291L30,"50.89426153","3.175202833","447.0",4101,"Parking Oekene"
A0170001,"36.799",R10,"66048.8469","176661.8095",H292L10,"50.89424005","3.17544364","447.0",4102,"Parking Oekene"
A0040001,"6.33",R11,"158183.5413","164544.9175",S192L20,"50.79131448","4.48481536","132.0",1077,"complex Jezus-Eik (2)"
A0040001,"6.33",R10,"158183.5413","164544.9175",S192L10,"50.79131448","4.48481536","132.0",1076,"complex Jezus-Eik (2)"
A0040711,"0.124",R11,"157807.3425","164785.0123",S108L20,"50.79347804","4.479484986","132.0",1075,"complex Jezus-Eik (2)"
A0040711,"0.124",R10,"157807.3425","164785.0123",S108L10,"50.79347804","4.479484986","132.0",1074,"complex Jezus-Eik (2)"
A0040761,"0.461",R10,"157651.5387","165021.9441",H205L10,"50.79561005","4.477280122","132.0",1073,"complex Jezus-Eik (2)"
A0040002,"5.64",R12,"157654.5551","164994.0275",H291L30,"50.79535905","4.477322324","132.0",1072,"complex Jezus-Eik (2)"
A0040002,"5.64",R11,"157654.5551","164994.0275",H291L20,"50.79535905","4.477322324","132.0",1071,"complex Jezus-Eik (2)"
A0040002,"5.64",R10,"157654.5551","164994.0275",H291L10,"50.79535905","4.477322324","132.0",1070,"complex Jezus-Eik (2)"
R0001661,"0.472",R10,"157405.3899","167217.6923",H105L10,"50.81535216","4.473833124","131.0",1069,"complex Tervuren - 4-armen (1) (zuidzijd"
R0001611,"0.007",R11,"157437.1399","167205.4479",H108L20,"50.81524168","4.474283404","131.0",1068,"complex Tervuren - 4-armen (1) (zuidzijd"
A0130001,"8.825",R09,"163788.5539","210477.2149",H192L10,"51.20409626","4.566045697","378.0",2399,"E313 Spitsstrook kmpt. 8.850"
R0001611,"0.007",R10,"157437.1399","167205.4479",H108L10,"50.81524168","4.474283404","131.0",1067,"complex Tervuren - 4-armen (1) (zuidzijd"
A0130001,"8.825",R08,"163788.5539","210477.2149",H192L00,"51.20409626","4.566045697","378.0",2398,"E313 Spitsstrook kmpt. 8.850"
A0040721,"0.066",R10,"158158.6157","164604.3753",S107L10,"50.79184934","4.484463171","132.0",1080,"complex Jezus-Eik (2)"
A0180002,"27.462",R11,"41564.0521","203910.9173",H291L20,"51.13508001","2.819420493","448.0",4110,"Parking Mannekesvere"
A0180001,"27.461",R10,"41570.6885","203889.4711",H292L10,"51.13488852","2.819521676","448.0",4111,"Parking Mannekesvere"
A0180001,"27.461",R11,"41570.6885","203889.4711",H292L20,"51.13488852","2.819521676","448.0",4112,"Parking Mannekesvere"
A0189402,"27.356",R10,"41457.6737","203893.5791",H206L10,"51.13490424","2.817906168","448.0",4113,"Parking Mannekesvere"
A0030561,"0.134",R10,"155307.9325","172601.4059",H205L10,"50.86377228","4.444148734","133.0",1088,"complex Kraainem (20) (alles behalve opr"
A0030521,"0.029",R10,"155432.3289","172648.1875",H207L10,"50.86419166","4.445916418","133.0",1087,"complex Kraainem (20) (alles behalve opr"
A0030001,"4.259",R12,"155385.7875","172591.7049",H292L30,"50.86368435","4.445254482","133.0",1086,"complex Kraainem (20) (alles behalve opr"
A0030001,"4.259",R11,"155385.7875","172591.7049",H292L20,"50.86368435","4.445254482","133.0",1085,"complex Kraainem (20) (alles behalve opr"
A0030001,"4.259",R10,"155385.7875","172591.7049",H292L10,"50.86368435","4.445254482","133.0",1084,"complex Kraainem (20) (alles behalve opr"
A0030002,"4.259",R12,"155378.5833","172612.8813",H291L30,"50.86387478","4.445152462","133.0",1083,"complex Kraainem (20) (alles behalve opr"
A0030002,"4.259",R11,"155378.5833","172612.8813",H291L20,"50.86387478","4.445152462","133.0",1082,"complex Kraainem (20) (alles behalve opr"
A0030002,"4.259",R10,"155378.5833","172612.8813",H291L10,"50.86387478","4.445152462","133.0",1081,"complex Kraainem (20) (alles behalve opr"
A0040751,"0.32",R10,"158233.4227","164490.3675",S106L10,"50.79082339","4.485521585","132.0",1079,"complex Jezus-Eik (2)"
A0040001,"6.33",R12,"158183.5413","164544.9175",S192L30,"50.79131448","4.48481536","132.0",1078,"complex Jezus-Eik (2)"
A0170001,"36.799",R11,"66048.8469","176661.8095",H292L20,"50.89424005","3.17544364","447.0",4103,"Parking Oekene"
A0170001,"36.799",R12,"66048.8469","176661.8095",H292L30,"50.89424005","3.17544364","447.0",4104,"Parking Oekene"
A0179402,"36.794",R10,"66013.8623","176662.2931",H205L10,"50.89423934","3.174946333","447.0",4105,"Parking Oekene"
A0179411,"36.797",R10,"66065.0997","176656.4531",H208L10,"50.89419425","3.175675846","447.0",4106,"Parking Oekene"
A0179402,"37.23",R10,"66088.8325","177111.5527",S107L10,"50.89828821","3.175909278","447.0",4107,"Parking Oekene"
A0179411,"37.247",R10,"66137.3399","177102.5851",S106L10,"50.89821461","3.176600764","447.0",4108,"Parking Oekene"
A0180002,"27.462",R10,"41564.0521","203910.9173",H291L10,"51.13508001","2.819420493","448.0",4109,"Parking Mannekesvere"
A0030551,"0.117",R10,"156161.7027","172848.2335",H106L10,"50.86598264","4.456280267","134.0",1091,"complex Kraainem (20) (oprit richting Lu"
A0030511,"0.135",R11,"155183.0051","172486.3879",S108L20,"50.86273947","4.44237257","133.0",1090,"complex Kraainem (20) (alles behalve opr"
A0100001,"91.488",R10,"61809.6907","209226.4723",H292L10,"51.18629346","3.107339368","445.0",4120,"Parking Jabbeke"
A0100001,"91.488",R11,"61809.6907","209226.4723",H292L20,"51.18629346","3.107339368","445.0",4121,"Parking Jabbeke"
A0100001,"91.488",R12,"61809.6907","209226.4723",H292L30,"51.18629346","3.107339368","445.0",4122,"Parking Jabbeke"
A0109411,"91.499",R10,"61823.9629","209261.0841",H208L10,"51.1866067","3.107535065","445.0",4123,"Parking Jabbeke"
A0109402,"91.601",R10,"61673.4697","209237.4675",H207L10,"51.18637147","3.105388652","445.0",4124,"Parking Jabbeke"
A0030002,"16.028",R11,"166949.0713","172360.8559",S292L20,"50.86138615","4.609493414","135.0",1099,"complex Bertem (22)"
A0030002,"16.028",R10,"166949.0713","172360.8559",S292L10,"50.86138615","4.609493414","135.0",1098,"complex Bertem (22)"
A0030851,"0.431",R10,"167299.2497","172133.7137",H106L10,"50.85933393","4.614456538","135.0",1097,"complex Bertem (22)"
A0030811,"0.146",R10,"167282.3027","172153.4711",H108L10,"50.85951205","4.614216768","135.0",1096,"complex Bertem (22)"
A0030551,"0.117",R11,"156161.7027","172848.2335",H106L20,"50.86598264","4.456280267","134.0",1092,"complex Kraainem (20) (oprit richting Lu"
A0030511,"0.135",R10,"155183.0051","172486.3879",S108L10,"50.86273947","4.44237257","133.0",1089,"complex Kraainem (20) (alles behalve opr"
A0189411,"27.524",R10,"41636.2285","203897.3233",H205L10,"51.13497137","2.8204555","448.0",4114,"Parking Mannekesvere"
A0189402,"27.681",R10,"41773.6073","203995.5351",S207L10,"51.13587969","2.822388593","448.0",4115,"Parking Mannekesvere"
A0189411,"27.203",R10,"41325.6827","203782.9001",S108L10,"51.13388482","2.816053883","448.0",4116,"Parking Mannekesvere"
A0100002,"91.487",R10,"61802.2567","209208.8321",H291L10,"51.18613379","3.107237341","445.0",4117,"Parking Jabbeke"
A0100002,"91.487",R11,"61802.2567","209208.8321",H291L20,"51.18613379","3.107237341","445.0",4118,"Parking Jabbeke"
A0100002,"91.487",R12,"61802.2567","209208.8321",H291L30,"51.18613379","3.107237341","445.0",4119,"Parking Jabbeke"
A0020002,"85.296",R09,"170133.2525","173437.4011",H121L00,"50.87096186","4.654779516","229.0",4130,"Snede Winksele  Leuven 3"
A0020002,"85.296",R10,"170133.2525","173437.4011",H121L10,"50.87096186","4.654779516","229.0",4131,"Snede Winksele  Leuven 3"
A0020002,"85.296",R11,"170133.2525","173437.4011",H121L20,"50.87096186","4.654779516","229.0",4132,"Snede Winksele  Leuven 3"
A0020002,"83.048",R10,"171498.1427","175123.8805",H291L10,"50.88607325","4.674268695","516.0",4133,"E314 weefstrook kmpt 83"
A0020002,"83.048",R11,"171498.1427","175123.8805",H291L20,"50.88607325","4.674268695","516.0",4134,"E314 weefstrook kmpt 83"
A0020002,"81.716",R10,"172437.4773","176009.5839",H291L10,"50.89399955","4.687671858","532.0",4135,"E314 RSS A2N817"
A0102261,"1.548",R10,"62024.7269","209063.6825",S221L10,"51.18486321","3.110453953","445.0",4125,"Parking Jabbeke"
A0109402,"91.22",R10,"62019.7463","209048.0067",S205L10,"51.18472157","3.110386527","445.0",4126,"Parking Jabbeke"
A0102211,"0.418",R10,"61471.1871","209439.3719",S122L10,"51.18815507","3.102446665","445.0",4127,"Parking Jabbeke"
A0109411,"91.891",R10,"61478.5361","209453.3321",S106L10,"51.18828166","3.102548361","445.0",4128,"Parking Jabbeke"
A0020001,"85.3",R09,"170120.6241","173439.8513",H122L00,"50.87098433","4.654600245","229.0",4129,"Snede Winksele  Leuven 3"
A0021951,"0.236",R10,"170508.6325","174119.1805",H206L10,"50.87707749","4.660150474","559.0",4140,"E314 RSS A2N845"
A0140001,"38.791",R10,"96291.5035","184653.7897",S192L10,"50.96965819","3.604115008","440.0",4141,"Parking Nazareth"
A0140001,"38.791",R11,"96291.5035","184653.7897",S192L20,"50.96965819","3.604115008","440.0",4142,"Parking Nazareth"
A0140001,"38.791",R12,"96291.5035","184653.7897",S192L30,"50.96965819","3.604115008","440.0",4143,"Parking Nazareth"
A0130002,"97.439",R10,"232975.0377","164363.2835",H191L10,"50.78382273","5.545417209","560.0",4144,"ALPR Tongeren"
A0130002,"97.439",R11,"232975.0377","164363.2835",H191L20,"50.78382273","5.545417209","560.0",4145,"ALPR Tongeren"
A0130001,"97.397",R10,"232923.3285","164380.5049",H192L10,"50.7839849","5.544687914","560.0",4146,"ALPR Tongeren"
R0010002,"13.518",R10,"150383.1781","210315.1125",H104L10,"51.20280484","4.374239466","15.0",200,"Kennedytunnel rechteroever"
R0010002,"13.518",R11,"150383.1781","210315.1125",H104L20,"51.20280484","4.374239466","15.0",201,"Kennedytunnel rechteroever"
R0010002,"13.518",R12,"150383.1781","210315.1125",H104L30,"51.20280484","4.374239466","15.0",202,"Kennedytunnel rechteroever"
R0020001,"88.009",R09,"147151.8511","222352.6133",H102L10,"51.31099436","4.327913337","19.0",203,"complex Kanaaldok B1-B2 (13) Thijsmanstu"
R0020001,"88.009",R10,"147151.8511","222352.6133",H102L20,"51.31099436","4.327913337","19.0",204,"complex Kanaaldok B1-B2 (13) Thijsmanstu"
R0020001,"88.009",R11,"147151.8511","222352.6133",H102L30,"51.31099436","4.327913337","19.0",205,"complex Kanaaldok B1-B2 (13) Thijsmanstu"
R0020002,"88.008",R10,"147142.3313","222362.6597",H101L10,"51.31108461","4.327776736","19.0",206,"complex Kanaaldok B1-B2 (13) Thijsmanstu"
A0020002,"81.716",R11,"172437.4773","176009.5839",H291L20,"50.89399955","4.687671858","532.0",4136,"E314 RSS A2N817"
R0020002,"88.008",R11,"147142.3313","222362.6597",H101L20,"51.31108461","4.327776736","19.0",207,"complex Kanaaldok B1-B2 (13) Thijsmanstu"
A0020002,"84.504",R10,"170529.0367","174092.6531",H291L10,"50.8768383","4.660438901","559.0",4137,"E314 RSS A2N845"
R0020002,"84.302",R10,"144606.6927","219901.8669",H203L10,"51.28894882","4.291449527","20.0",208,Liefkenshoektunnel
A0020002,"84.504",R11,"170529.0367","174092.6531",H291L20,"50.8768383","4.660438901","559.0",4138,"E314 RSS A2N845"
R0020002,"84.302",R11,"144606.6927","219901.8669",H203L20,"51.28894882","4.291449527","20.0",209,Liefkenshoektunnel
A0021921,"0.047",R10,"170523.5141","174073.8313",H207L10,"50.8766693","4.660359382","559.0",4139,"E314 RSS A2N845"
R0010751,"0.124",R12,"153290.3801","208695.6529",H108L30,"51.18823887","4.415820028","91.0",4150,"knooppunt Antwerpen-Zuid (E19>R1) - comp"
A0010001,"30.952",R10,"153494.6705","205187.1755",H192L10,"51.15670152","4.418707833","280.0",4151,"Complex nr 6a U.Z.A."
A0010001,"30.952",R11,"153494.6705","205187.1755",H192L20,"51.15670152","4.418707833","280.0",4152,"Complex nr 6a U.Z.A."
A0010001,"30.952",R12,"153494.6705","205187.1755",H192L30,"51.15670152","4.418707833","280.0",4153,"Complex nr 6a U.Z.A."
A0010001,"30.952",R13,"153494.6705","205187.1755",H192L40,"51.15670152","4.418707833","280.0",4154,"Complex nr 6a U.Z.A."
A0010001,"30.45",R10,"153692.5549","204728.4479",H192L10,"51.15257695","4.421531593","561.0",4155,"Snede onder portiek B07 E19 kmpt 30.43"
A0010001,"30.45",R11,"153692.5549","204728.4479",H192L20,"51.15257695","4.421531593","561.0",4156,"Snede onder portiek B07 E19 kmpt 30.43"
A0010001,"30.45",R12,"153692.5549","204728.4479",H192L30,"51.15257695","4.421531593","561.0",4157,"Snede onder portiek B07 E19 kmpt 30.43"
R0020001,"84.299",R10,"144618.2409","219893.5851",H204L10,"51.28887449","4.291615183","20.0",210,Liefkenshoektunnel
R0020001,"84.299",R11,"144618.2409","219893.5851",H204L20,"51.28887449","4.291615183","20.0",211,Liefkenshoektunnel
R0020001,"80.456",R10,"142968.6637","216572.3813",H104L10,"51.25900524","4.268034013","21.0",212,Beverentunnel
R0020001,"80.456",R11,"142968.6637","216572.3813",H104L20,"51.25900524","4.268034013","21.0",213,Beverentunnel
R0020002,"80.456",R10,"142955.2341","216577.9653",H103L10,"51.25905527","4.267841526","21.0",214,Beverentunnel
R0020002,"80.456",R11,"142955.2341","216577.9653",H103L20,"51.25905527","4.267841526","21.0",215,Beverentunnel
A0140001,"87.612",R10,"138524.9081","204500.3589",H104L10,"51.15042586","4.204757784","38.0",216,"Haasdonk - Sint-Niklaas-Centrum"
A0140001,"87.612",R11,"138524.9081","204500.3589",H104L20,"51.15042586","4.204757784","38.0",217,"Haasdonk - Sint-Niklaas-Centrum"
A0130001,"97.397",R11,"232923.3285","164380.5049",H192L20,"50.7839849","5.544687914","560.0",4147,"ALPR Tongeren"
A0140001,"87.612",R12,"138524.9081","204500.3589",H104L30,"51.15042586","4.204757784","38.0",218,"Haasdonk - Sint-Niklaas-Centrum"
R0010751,"0.124",R10,"153290.3801","208695.6529",H108L10,"51.18823887","4.415820028","91.0",4148,"knooppunt Antwerpen-Zuid (E19>R1) - comp"
A0140002,"87.611",R10,"138516.0021","204521.5539",H103L10,"51.1506162","4.204629836","38.0",219,"Haasdonk - Sint-Niklaas-Centrum"
R0010751,"0.124",R11,"153290.3801","208695.6529",H108L20,"51.18823887","4.415820028","91.0",4149,"knooppunt Antwerpen-Zuid (E19>R1) - comp"
A0010001,"31.343",R12,"153339.1307","205544.5889",H192L30,"51.1599151","4.416487939","562.0",4161,"Snede onder portiek B05 E19 kmpt 31.35"
A0010001,"31.343",R13,"153339.1307","205544.5889",H192L40,"51.1599151","4.416487939","562.0",4162,"Snede onder portiek B05 E19 kmpt 31.35"
A0010001,"31.827",R10,"153167.2853","205995.4805",H192L10,"51.16396896","4.414035469","563.0",4163,"Snede onder portiek B04 E19 kmpt 31.84"
A0010001,"31.827",R11,"153167.2853","205995.4805",H192L20,"51.16396896","4.414035469","563.0",4164,"Snede onder portiek B04 E19 kmpt 31.84"
A0010001,"31.827",R12,"153167.2853","205995.4805",H192L30,"51.16396896","4.414035469","563.0",4165,"Snede onder portiek B04 E19 kmpt 31.84"
A0010001,"31.827",R13,"153167.2853","205995.4805",H192L40,"51.16396896","4.414035469","563.0",4166,"Snede onder portiek B04 E19 kmpt 31.84"
A0010001,"32.146",R09,"153134.5211","206309.7701",H192L10,"51.16679416","4.41356983","564.0",4167,"Snede onder portiek B03 E19 kmpt 32.12"
A0010001,"32.146",R10,"153134.5211","206309.7701",H192L20,"51.16679416","4.41356983","564.0",4168,"Snede onder portiek B03 E19 kmpt 32.12"
A0010001,"31.343",R11,"153339.1307","205544.5889",H192L20,"51.1599151","4.416487939","562.0",4160,"Snede onder portiek B05 E19 kmpt 31.35"
A0140002,"87.611",R11,"138516.0021","204521.5539",H103L20,"51.1506162","4.204629836","38.0",220,"Haasdonk - Sint-Niklaas-Centrum"
A0140002,"87.611",R12,"138516.0021","204521.5539",H103L30,"51.1506162","4.204629836","38.0",221,"Haasdonk - Sint-Niklaas-Centrum"
N0490002,"23.568",R10,"125851.3871","212224.2281",H203L10,"51.21946171","4.023120758","39.0",222,"Moerbeke - Kemzeke"
N0490002,"23.568",R11,"125851.3871","212224.2281",H203L20,"51.21946171","4.023120758","39.0",223,"Moerbeke - Kemzeke"
N0490001,"23.566",R10,"125847.6687","212241.1857",H204L10,"51.21961397","4.02306641","39.0",224,"Moerbeke - Kemzeke"
N0490001,"23.566",R11,"125847.6687","212241.1857",H204L20,"51.21961397","4.02306641","39.0",225,"Moerbeke - Kemzeke"
A0130002,"2.725",R10,"157876.5631","211206.6501",H221L10,"51.21076415","4.481472198","62.0",226,"Wommelgem - Antwerpen-Oost (richting Ant"
A0130002,"2.725",R11,"157876.5631","211206.6501",H221L20,"51.21076415","4.481472198","62.0",227,"Wommelgem - Antwerpen-Oost (richting Ant"
A0130002,"2.725",R12,"157876.5631","211206.6501",H221L30,"51.21076415","4.481472198","62.0",228,"Wommelgem - Antwerpen-Oost (richting Ant"
A0010001,"30.45",R13,"153692.5549","204728.4479",H192L40,"51.15257695","4.421531593","561.0",4158,"Snede onder portiek B07 E19 kmpt 30.43"
A0130002,"0.393",R10,"155842.9319","211819.8001",H291L10,"51.21629972","4.452380563","64.0",229,"Knooppunt Antwerpen Oost R1-E313"
